% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
21.851	1	1	2186	2	1	14	1620
21.864	1	1	2187	5	1	14	1620
21.879	1	1	2188	10	1	14	1620
21.894	1	1	2190	5	1	14	1620
21.909	1	1	2191	10	1	14	1620
21.91	1	1	2192	1	1	14	1620
21.924	1	1	2193	5	1	14	1620
21.925	1	1	2193	6	1	14	1620
21.939	1	1	2194	10	1	14	1620
21.94	1	1	2195	1	1	14	1620
21.954	1	1	2196	5	1	14	1620
21.955	1	1	2196	6	1	14	1620
21.969	1	1	2197	10	1	14	1620
21.97	1	1	2198	1	1	14	1620
21.984	1	1	2199	5	1	14	1620
21.985	1	1	2199	6	1	14	1620
21.999	1	1	2200	10	1	14	1620
22	1	1	2201	1	1	14	1620
22.014	1	1	2202	5	1	14	1620
22.015	1	1	2202	6	1	14	1620
22.029	1	1	2203	10	1	14	1620
22.03	1	1	2204	1	1	14	1620
22.044	1	1	2205	5	1	14	1620
22.045	1	1	2205	6	1	14	1620
22.059	1	1	2206	10	1	14	1620
22.06	1	1	2207	1	1	14	1620
22.074	1	1	2208	5	1	14	1620
22.075	1	1	2208	6	1	14	1620
22.089	1	1	2209	10	1	14	1620
22.09	1	1	2210	1	1	14	1620
22.104	1	1	2211	5	1	14	1620
22.105	1	1	2211	6	1	14	1620
22.119	1	1	2212	10	1	14	1620
22.12	1	1	2213	1	1	14	1620
22.134	1	1	2214	5	1	14	1620
22.135	1	1	2214	6	1	14	1620
22.149	1	1	2215	10	1	14	1620
22.15	1	1	2216	1	1	14	1620
22.164	1	1	2217	5	1	14	1620
22.165	1	1	2217	6	1	14	1620
22.179	1	1	2218	10	1	14	1620
22.18	1	1	2219	1	1	14	1620
22.181	1	1	2219	2	1	14	1620
22.194	1	1	2220	5	1	14	1620
22.195	1	1	2220	6	1	14	1620
22.209	1	1	2221	10	1	14	1620
22.21	1	1	2222	1	1	14	1620
22.211	1	1	2222	2	1	14	1620
22.224	1	1	2223	5	1	14	1620
22.239	1	1	2224	10	1	14	1620
22.254	1	1	2226	5	1	14	1620
22.269	1	1	2227	10	1	14	1620
22.27	1	1	2228	1	1	14	1620
22.284	1	1	2229	5	1	14	1620
22.285	1	1	2229	6	1	14	1620
22.299	1	1	2230	10	1	14	1620
22.3	1	1	2231	1	1	14	1620
22.314	1	1	2232	5	1	14	1620
22.315	1	1	2232	6	1	14	1620
22.329	1	1	2233	10	1	14	1620
22.33	1	1	2234	1	1	14	1620
22.344	1	1	2235	5	1	14	1620
22.345	1	1	2235	6	1	14	1620
22.359	1	1	2236	10	1	14	1620
22.36	1	1	2237	1	1	14	1620
22.374	1	1	2238	5	1	14	1620
22.375	1	1	2238	6	1	14	1620
22.389	1	1	2239	10	1	14	1620
22.39	1	1	2240	1	1	14	1620
22.404	1	1	2241	5	1	14	1620
22.405	1	1	2241	6	1	14	1620
22.419	1	1	2242	10	1	14	1620
22.42	1	1	2243	1	1	14	1620
22.434	1	1	2244	5	1	14	1620
22.435	1	1	2244	6	1	14	1620
22.449	1	1	2245	10	1	14	1620
22.45	1	1	2246	1	1	14	1620
22.464	1	1	2247	5	1	14	1620
22.465	1	1	2247	6	1	14	1620
22.479	1	1	2248	10	1	14	1620
22.48	1	1	2249	1	1	14	1620
22.494	1	1	2250	5	1	14	1620
22.495	1	1	2250	6	1	14	1620
22.509	1	1	2251	10	1	14	1620
22.51	1	1	2252	1	1	14	1620
22.524	1	1	2253	5	1	14	1620
22.525	1	1	2253	6	1	14	1620
22.539	1	1	2254	10	1	14	1620
22.54	1	1	2255	1	1	14	1620
22.541	1	1	2255	2	1	14	1620
22.554	1	1	2256	5	1	14	1620
22.555	1	1	2256	6	1	14	1620
22.569	1	1	2257	10	1	14	1620
22.57	1	1	2258	1	1	14	1620
22.571	1	1	2258	2	1	14	1620
22.584	1	1	2259	5	1	14	1620
22.599	1	1	2260	10	1	14	1620
22.614	1	1	2262	5	1	14	1620
22.629	1	1	2263	10	1	14	1620
22.63	1	1	2264	1	1	14	1620
22.644	1	1	2265	5	1	14	1620
22.645	1	1	2265	6	1	14	1620
22.659	1	1	2266	10	1	14	1620
22.66	1	1	2267	1	1	14	1620
22.674	1	1	2268	5	1	14	1620
22.675	1	1	2268	6	1	14	1620
22.689	1	1	2269	10	1	14	1620
22.69	1	1	2270	1	1	14	1620
22.704	1	1	2271	5	1	14	1620
22.705	1	1	2271	6	1	14	1620
22.719	1	1	2272	10	1	14	1620
22.72	1	1	2273	1	1	14	1620
22.734	1	1	2274	5	1	14	1620
22.735	1	1	2274	6	1	14	1620
22.749	1	1	2275	10	1	14	1620
22.75	1	1	2276	1	1	14	1620
22.764	1	1	2277	5	1	14	1620
22.765	1	1	2277	6	1	14	1620
22.779	1	1	2278	10	1	14	1620
22.78	1	1	2279	1	1	14	1620
22.794	1	1	2280	5	1	14	1620
22.795	1	1	2280	6	1	14	1620
22.809	1	1	2281	10	1	14	1620
22.81	1	1	2282	1	1	14	1620
22.824	1	1	2283	5	1	14	1620
22.825	1	1	2283	6	1	14	1620
22.839	1	1	2284	10	1	14	1620
22.84	1	1	2285	1	1	14	1620
22.854	1	1	2286	5	1	14	1620
22.855	1	1	2286	6	1	14	1620
22.869	1	1	2287	10	1	14	1620
22.87	1	1	2288	1	1	14	1620
22.884	1	1	2289	5	1	14	1620
22.885	1	1	2289	6	1	14	1620
22.899	1	1	2290	10	1	14	1620
22.9	1	1	2291	1	1	14	1620
22.901	1	1	2291	2	1	14	1620
22.914	1	1	2292	5	1	14	1620
22.915	1	1	2292	6	1	14	1620
22.929	1	1	2293	10	1	14	1620
22.93	1	1	2294	1	1	14	1620
22.931	1	1	2294	2	1	14	1620
22.944	1	1	2295	5	1	14	1620
22.959	1	1	2296	10	1	14	1620
22.974	1	1	2298	5	1	14	1620
22.989	1	1	2299	10	1	14	1620
22.99	1	1	2300	1	1	14	1620
23.004	1	1	2301	5	1	14	1620
23.005	1	1	2301	6	1	14	1620
23.019	1	1	2302	10	1	14	1620
23.02	1	1	2303	1	1	14	1620
23.034	1	1	2304	5	1	14	1620
23.035	1	1	2304	6	1	14	1620
23.049	1	1	2305	10	1	14	1620
23.05	1	1	2306	1	1	14	1620
23.064	1	1	2307	5	1	14	1620
23.065	1	1	2307	6	1	14	1620
23.079	1	1	2308	10	1	14	1620
23.08	1	1	2309	1	1	14	1620
23.094	1	1	2310	5	1	14	1620
23.095	1	1	2310	6	1	14	1620
23.109	1	1	2311	10	1	14	1620
23.11	1	1	2312	1	1	14	1620
23.124	1	1	2313	5	1	14	1620
23.125	1	1	2313	6	1	14	1620
23.139	1	1	2314	10	1	14	1620
23.14	1	1	2315	1	1	14	1620
23.154	1	1	2316	5	1	14	1620
23.155	1	1	2316	6	1	14	1620
23.169	1	1	2317	10	1	14	1620
23.17	1	1	2318	1	1	14	1620
23.184	1	1	2319	5	1	14	1620
23.185	1	1	2319	6	1	14	1620
23.199	1	1	2320	10	1	14	1620
23.2	1	1	2321	1	1	14	1620
23.214	1	1	2322	5	1	14	1620
23.215	1	1	2322	6	1	14	1620
23.229	1	1	2323	10	1	14	1620
23.23	1	1	2324	1	1	14	1620
23.244	1	1	2325	5	1	14	1620
23.245	1	1	2325	6	1	14	1620
23.259	1	1	2326	10	1	14	1620
23.26	1	1	2327	1	1	14	1620
23.261	1	1	2327	2	1	14	1620
23.274	1	1	2328	5	1	14	1620
23.275	1	1	2328	6	1	14	1620
23.289	1	1	2329	10	1	14	1620
23.29	1	1	2330	1	1	14	1620
23.291	1	1	2330	2	1	14	1620
23.304	1	1	2331	5	1	14	1620
23.319	1	1	2332	10	1	14	1620
23.334	1	1	2334	5	1	14	1620
23.349	1	1	2335	10	1	14	1620
23.35	1	1	2336	1	1	14	1620
23.364	1	1	2337	5	1	14	1620
23.365	1	1	2337	6	1	14	1620
23.379	1	1	2338	10	1	14	1620
23.38	1	1	2339	1	1	14	1620
23.394	1	1	2340	5	1	14	1620
23.395	1	1	2340	6	1	14	1620
23.409	1	1	2341	10	1	14	1620
23.41	1	1	2342	1	1	14	1620
23.424	1	1	2343	5	1	14	1620
23.425	1	1	2343	6	1	14	1620
23.439	1	1	2344	10	1	14	1620
23.44	1	1	2345	1	1	14	1620
23.454	1	1	2346	5	1	14	1620
23.455	1	1	2346	6	1	14	1620
23.469	1	1	2347	10	1	14	1620
23.47	1	1	2348	1	1	14	1620
23.484	1	1	2349	5	1	14	1620
23.485	1	1	2349	6	1	14	1620
23.499	1	1	2350	10	1	14	1620
23.5	1	1	2351	1	1	14	1620
23.514	1	1	2352	5	1	14	1620
23.515	1	1	2352	6	1	14	1620
23.529	1	1	2353	10	1	14	1620
23.53	1	1	2354	1	1	14	1620
23.544	1	1	2355	5	1	14	1620
23.545	1	1	2355	6	1	14	1620
23.559	1	1	2356	10	1	14	1620
23.56	1	1	2357	1	1	14	1620
23.574	1	1	2358	5	1	14	1620
23.575	1	1	2358	6	1	14	1620
23.589	1	1	2359	10	1	14	1620
23.59	1	1	2360	1	1	14	1620
23.604	1	1	2361	5	1	14	1620
23.605	1	1	2361	6	1	14	1620
23.619	1	1	2362	10	1	14	1620
23.62	1	1	2363	1	1	14	1620
23.621	1	1	2363	2	1	14	1620
23.634	1	1	2364	5	1	14	1620
23.635	1	1	2364	6	1	14	1620
23.649	1	1	2365	10	1	14	1620
23.65	1	1	2366	1	1	14	1620
23.651	1	1	2366	2	1	14	1620
23.664	1	1	2367	5	1	14	1620
23.679	1	1	2368	10	1	14	1620
23.694	1	1	2370	5	1	14	1620
23.709	1	1	2371	10	1	14	1620
23.71	1	1	2372	1	1	14	1620
23.724	1	1	2373	5	1	14	1620
23.725	1	1	2373	6	1	14	1620
23.739	1	1	2374	10	1	14	1620
23.74	1	1	2375	1	1	14	1620
23.754	1	1	2376	5	1	14	1620
23.755	1	1	2376	6	1	14	1620
23.769	1	1	2377	10	1	14	1620
23.77	1	1	2378	1	1	14	1620
23.784	1	1	2379	5	1	14	1620
23.785	1	1	2379	6	1	14	1620
23.799	1	1	2380	10	1	14	1620
23.8	1	1	2381	1	1	14	1620
23.814	1	1	2382	5	1	14	1620
23.815	1	1	2382	6	1	14	1620
23.829	1	1	2383	10	1	14	1620
23.83	1	1	2384	1	1	14	1620
23.844	1	1	2385	5	1	14	1620
23.845	1	1	2385	6	1	14	1620
23.859	1	1	2386	10	1	14	1620
23.86	1	1	2387	1	1	14	1620
23.874	1	1	2388	5	1	14	1620
23.875	1	1	2388	6	1	14	1620
23.889	1	1	2389	10	1	14	1620
23.89	1	1	2390	1	1	14	1620
23.904	1	1	2391	5	1	14	1620
23.905	1	1	2391	6	1	14	1620
23.919	1	1	2392	10	1	14	1620
23.92	1	1	2393	1	1	14	1620
23.934	1	1	2394	5	1	14	1620
23.935	1	1	2394	6	1	14	1620
23.949	1	1	2395	10	1	14	1620
23.95	1	1	2396	1	1	14	1620
23.964	1	1	2397	5	1	14	1620
23.965	1	1	2397	6	1	14	1620
23.979	1	1	2398	10	1	14	1620
23.98	1	1	2399	1	1	14	1620
23.981	1	1	2399	2	1	14	1620
23.994	1	1	2400	5	1	14	1620
23.995	1	1	2400	6	1	14	1620
24.009	1	1	2401	10	1	14	1620
24.01	1	1	2402	1	1	14	1620
24.011	1	1	2402	2	1	14	1620
24.024	1	1	2403	5	1	14	1620
24.039	1	1	2404	10	1	14	1620
24.054	1	1	2406	5	1	14	1620
24.069	1	1	2407	10	1	14	1620
24.07	1	1	2408	1	1	14	1620
24.084	1	1	2409	5	1	14	1620
24.085	1	1	2409	6	1	14	1620
24.099	1	1	2410	10	1	14	1620
24.1	1	1	2411	1	1	14	1620
24.114	1	1	2412	5	1	14	1620
24.115	1	1	2412	6	1	14	1620
24.129	1	1	2413	10	1	14	1620
24.13	1	1	2414	1	1	14	1620
24.144	1	1	2415	5	1	14	1620
24.145	1	1	2415	6	1	14	1620
24.159	1	1	2416	10	1	14	1620
24.16	1	1	2417	1	1	14	1620
24.174	1	1	2418	5	1	14	1620
24.175	1	1	2418	6	1	14	1620
24.189	1	1	2419	10	1	14	1620
24.19	1	1	2420	1	1	14	1620
24.204	1	1	2421	5	1	14	1620
24.205	1	1	2421	6	1	14	1620
24.219	1	1	2422	10	1	14	1620
24.22	1	1	2423	1	1	14	1620
24.234	1	1	2424	5	1	14	1620
24.235	1	1	2424	6	1	14	1620
24.249	1	1	2425	10	1	14	1620
24.25	1	1	2426	1	1	14	1620
24.264	1	1	2427	5	1	14	1620
24.265	1	1	2427	6	1	14	1620
24.279	1	1	2428	10	1	14	1620
24.28	1	1	2429	1	1	14	1620
24.294	1	1	2430	5	1	14	1620
24.295	1	1	2430	6	1	14	1620
24.309	1	1	2431	10	1	14	1620
24.31	1	1	2432	1	1	14	1620
24.324	1	1	2433	5	1	14	1620
24.325	1	1	2433	6	1	14	1620
24.339	1	1	2434	10	1	14	1620
24.34	1	1	2435	1	1	14	1620
24.341	1	1	2435	2	1	14	1620
24.354	1	1	2436	5	1	14	1620
24.355	1	1	2436	6	1	14	1620
24.369	1	1	2437	10	1	14	1620
24.37	1	1	2438	1	1	14	1620
24.371	1	1	2438	2	1	14	1620
24.384	1	1	2439	5	1	14	1620
24.399	1	1	2440	10	1	14	1620
24.414	1	1	2442	5	1	14	1620
24.429	1	1	2443	10	1	14	1620
24.43	1	1	2444	1	1	14	1620
24.444	1	1	2445	5	1	14	1620
24.445	1	1	2445	6	1	14	1620
24.459	1	1	2446	10	1	14	1620
24.46	1	1	2447	1	1	14	1620
24.474	1	1	2448	5	1	14	1620
24.475	1	1	2448	6	1	14	1620
24.489	1	1	2449	10	1	14	1620
24.49	1	1	2450	1	1	14	1620
24.504	1	1	2451	5	1	14	1620
24.505	1	1	2451	6	1	14	1620
24.519	1	1	2452	10	1	14	1620
24.52	1	1	2453	1	1	14	1620
24.534	1	1	2454	5	1	14	1620
24.535	1	1	2454	6	1	14	1620
24.549	1	1	2455	10	1	14	1620
24.55	1	1	2456	1	1	14	1620
24.564	1	1	2457	5	1	14	1620
24.565	1	1	2457	6	1	14	1620
24.579	1	1	2458	10	1	14	1620
24.58	1	1	2459	1	1	14	1620
24.594	1	1	2460	5	1	14	1620
24.595	1	1	2460	6	1	14	1620
24.609	1	1	2461	10	1	14	1620
24.61	1	1	2462	1	1	14	1620
24.624	1	1	2463	5	1	14	1620
24.625	1	1	2463	6	1	14	1620
24.639	1	1	2464	10	1	14	1620
24.64	1	1	2465	1	1	14	1620
24.654	1	1	2466	5	1	14	1620
24.655	1	1	2466	6	1	14	1620
24.669	1	1	2467	10	1	14	1620
24.67	1	1	2468	1	1	14	1620
24.684	1	1	2469	5	1	14	1620
24.685	1	1	2469	6	1	14	1620
24.699	1	1	2470	10	1	14	1620
24.7	1	1	2471	1	1	14	1620
24.701	1	1	2471	2	1	14	1620
24.714	1	1	2472	5	1	14	1620
24.715	1	1	2472	6	1	14	1620
24.729	1	1	2473	10	1	14	1620
24.73	1	1	2474	1	1	14	1620
24.731	1	1	2474	2	1	14	1620
24.744	1	1	2475	5	1	14	1620
24.759	1	1	2476	10	1	14	1620
24.774	1	1	2478	5	1	14	1620
24.789	1	1	2479	10	1	14	1620
24.79	1	1	2480	1	1	14	1620
24.804	1	1	2481	5	1	14	1620
24.805	1	1	2481	6	1	14	1620
24.819	1	1	2482	10	1	14	1620
24.82	1	1	2483	1	1	14	1620
24.834	1	1	2484	5	1	14	1620
24.835	1	1	2484	6	1	14	1620
24.849	1	1	2485	10	1	14	1620
24.85	1	1	2486	1	1	14	1620
24.864	1	1	2487	5	1	14	1620
24.865	1	1	2487	6	1	14	1620
24.879	1	1	2488	10	1	14	1620
24.88	1	1	2489	1	1	14	1620
24.894	1	1	2490	5	1	14	1620
24.895	1	1	2490	6	1	14	1620
24.909	1	1	2491	10	1	14	1620
24.91	1	1	2492	1	1	14	1620
24.924	1	1	2493	5	1	14	1620
24.925	1	1	2493	6	1	14	1620
24.939	1	1	2494	10	1	14	1620
24.94	1	1	2495	1	1	14	1620
24.954	1	1	2496	5	1	14	1620
24.955	1	1	2496	6	1	14	1620
24.969	1	1	2497	10	1	14	1620
24.97	1	1	2498	1	1	14	1620
24.984	1	1	2499	5	1	14	1620
24.985	1	1	2499	6	1	14	1620
24.999	1	1	2500	10	1	14	1620
25	1	1	2501	1	1	14	1620
25.014	1	1	2502	5	1	14	1620
25.015	1	1	2502	6	1	14	1620
25.029	1	1	2503	10	1	14	1620
25.03	1	1	2504	1	1	14	1620
25.044	1	1	2505	5	1	14	1620
25.045	1	1	2505	6	1	14	1620
25.059	1	1	2506	10	1	14	1620
25.06	1	1	2507	1	1	14	1620
25.061	1	1	2507	2	1	14	1620
25.074	1	1	2508	5	1	14	1620
25.075	1	1	2508	6	1	14	1620
25.089	1	1	2509	10	1	14	1620
25.09	1	1	2510	1	1	14	1620
25.091	1	1	2510	2	1	14	1620
25.104	1	1	2511	5	1	14	1620
25.119	1	1	2512	10	1	14	1620
25.134	1	1	2514	5	1	14	1620
25.149	1	1	2515	10	1	14	1620
25.15	1	1	2516	1	1	14	1620
25.164	1	1	2517	5	1	14	1620
25.165	1	1	2517	6	1	14	1620
25.179	1	1	2518	10	1	14	1620
25.18	1	1	2519	1	1	14	1620
25.194	1	1	2520	5	1	14	1620
25.195	1	1	2520	6	1	14	1620
25.209	1	1	2521	10	1	14	1620
25.21	1	1	2522	1	1	14	1620
25.224	1	1	2523	5	1	14	1620
25.225	1	1	2523	6	1	14	1620
25.239	1	1	2524	10	1	14	1620
25.24	1	1	2525	1	1	14	1620
25.254	1	1	2526	5	1	14	1620
25.255	1	1	2526	6	1	14	1620
25.269	1	1	2527	10	1	14	1620
25.27	1	1	2528	1	1	14	1620
25.284	1	1	2529	5	1	14	1620
25.285	1	1	2529	6	1	14	1620
25.299	1	1	2530	10	1	14	1620
25.3	1	1	2531	1	1	14	1620
25.314	1	1	2532	5	1	14	1620
25.315	1	1	2532	6	1	14	1620
25.329	1	1	2533	10	1	14	1620
25.33	1	1	2534	1	1	14	1620
25.344	1	1	2535	5	1	14	1620
25.345	1	1	2535	6	1	14	1620
25.359	1	1	2536	10	1	14	1620
25.36	1	1	2537	1	1	14	1620
25.374	1	1	2538	5	1	14	1620
25.375	1	1	2538	6	1	14	1620
25.389	1	1	2539	10	1	14	1620
25.39	1	1	2540	1	1	14	1620
25.404	1	1	2541	5	1	14	1620
25.405	1	1	2541	6	1	14	1620
25.419	1	1	2542	10	1	14	1620
25.42	1	1	2543	1	1	14	1620
25.421	1	1	2543	2	1	14	1620
25.434	1	1	2544	5	1	14	1620
25.435	1	1	2544	6	1	14	1620
25.449	1	1	2545	10	1	14	1620
25.45	1	1	2546	1	1	14	1620
25.451	1	1	2546	2	1	14	1620
25.464	1	1	2547	5	1	14	1620
25.479	1	1	2548	10	1	14	1620
25.494	1	1	2550	5	1	14	1620
25.509	1	1	2551	10	1	14	1620
25.51	1	1	2552	1	1	14	1620
25.524	1	1	2553	5	1	14	1620
25.525	1	1	2553	6	1	14	1620
25.539	1	1	2554	10	1	14	1620
25.54	1	1	2555	1	1	14	1620
25.554	1	1	2556	5	1	14	1620
25.555	1	1	2556	6	1	14	1620
25.569	1	1	2557	10	1	14	1620
25.57	1	1	2558	1	1	14	1620
25.584	1	1	2559	5	1	14	1620
25.585	1	1	2559	6	1	14	1620
25.599	1	1	2560	10	1	14	1620
25.6	1	1	2561	1	1	14	1620
25.614	1	1	2562	5	1	14	1620
25.615	1	1	2562	6	1	14	1620
25.629	1	1	2563	10	1	14	1620
25.63	1	1	2564	1	1	14	1620
25.644	1	1	2565	5	1	14	1620
25.645	1	1	2565	6	1	14	1620
25.659	1	1	2566	10	1	14	1620
25.66	1	1	2567	1	1	14	1620
25.674	1	1	2568	5	1	14	1620
25.675	1	1	2568	6	1	14	1620
25.689	1	1	2569	10	1	14	1620
25.69	1	1	2570	1	1	14	1620
25.704	1	1	2571	5	1	14	1620
25.705	1	1	2571	6	1	14	1620
25.719	1	1	2572	10	1	14	1620
25.72	1	1	2573	1	1	14	1620
25.734	1	1	2574	5	1	14	1620
25.735	1	1	2574	6	1	14	1620
25.749	1	1	2575	10	1	14	1620
25.75	1	1	2576	1	1	14	1620
25.764	1	1	2577	5	1	14	1620
25.765	1	1	2577	6	1	14	1620
25.779	1	1	2578	10	1	14	1620
25.78	1	1	2579	1	1	14	1620
25.781	1	1	2579	2	1	14	1620
25.794	1	1	2580	5	1	14	1620
25.795	1	1	2580	6	1	14	1620
25.809	1	1	2581	10	1	14	1620
25.81	1	1	2582	1	1	14	1620
25.811	1	1	2582	2	1	14	1620
25.824	1	1	2583	5	1	14	1620
25.839	1	1	2584	10	1	14	1620
25.854	1	1	2586	5	1	14	1620
25.869	1	1	2587	10	1	14	1620
25.87	1	1	2588	1	1	14	1620
25.884	1	1	2589	5	1	14	1620
25.885	1	1	2589	6	1	14	1620
25.899	1	1	2590	10	1	14	1620
25.9	1	1	2591	1	1	14	1620
25.914	1	1	2592	5	1	14	1620
25.915	1	1	2592	6	1	14	1620
25.929	1	1	2593	10	1	14	1620
25.93	1	1	2594	1	1	14	1620
25.944	1	1	2595	5	1	14	1620
25.945	1	1	2595	6	1	14	1620
25.959	1	1	2596	10	1	14	1620
25.96	1	1	2597	1	1	14	1620
25.974	1	1	2598	5	1	14	1620
25.975	1	1	2598	6	1	14	1620
25.989	1	1	2599	10	1	14	1620
25.99	1	1	2600	1	1	14	1620
26.004	1	1	2601	5	1	14	1620
26.005	1	1	2601	6	1	14	1620
26.019	1	1	2602	10	1	14	1620
26.02	1	1	2603	1	1	14	1620
26.034	1	1	2604	5	1	14	1620
26.035	1	1	2604	6	1	14	1620
26.049	1	1	2605	10	1	14	1620
26.05	1	1	2606	1	1	14	1620
26.064	1	1	2607	5	1	14	1620
26.065	1	1	2607	6	1	14	1620
26.079	1	1	2608	10	1	14	1620
26.08	1	1	2609	1	1	14	1620
26.094	1	1	2610	5	1	14	1620
26.095	1	1	2610	6	1	14	1620
26.109	1	1	2611	10	1	14	1620
26.11	1	1	2612	1	1	14	1620
26.124	1	1	2613	5	1	14	1620
26.125	1	1	2613	6	1	14	1620
26.139	1	1	2614	10	1	14	1620
26.14	1	1	2615	1	1	14	1620
26.141	1	1	2615	2	1	14	1620
26.154	1	1	2616	5	1	14	1620
26.155	1	1	2616	6	1	14	1620
26.169	1	1	2617	10	1	14	1620
26.17	1	1	2618	1	1	14	1620
26.171	1	1	2618	2	1	14	1620
26.184	1	1	2619	5	1	14	1620
26.199	1	1	2620	10	1	14	1620
26.214	1	1	2622	5	1	14	1620
26.229	1	1	2623	10	1	14	1620
26.23	1	1	2624	1	1	14	1620
26.244	1	1	2625	5	1	14	1620
26.245	1	1	2625	6	1	14	1620
26.259	1	1	2626	10	1	14	1620
26.26	1	1	2627	1	1	14	1620
26.274	1	1	2628	5	1	14	1620
26.275	1	1	2628	6	1	14	1620
26.289	1	1	2629	10	1	14	1620
26.29	1	1	2630	1	1	14	1620
26.304	1	1	2631	5	1	14	1620
26.305	1	1	2631	6	1	14	1620
26.319	1	1	2632	10	1	14	1620
26.32	1	1	2633	1	1	14	1620
26.334	1	1	2634	5	1	14	1620
26.335	1	1	2634	6	1	14	1620
26.349	1	1	2635	10	1	14	1620
26.35	1	1	2636	1	1	14	1620
26.364	1	1	2637	5	1	14	1620
26.365	1	1	2637	6	1	14	1620
26.379	1	1	2638	10	1	14	1620
26.38	1	1	2639	1	1	14	1620
26.394	1	1	2640	5	1	14	1620
26.395	1	1	2640	6	1	14	1620
26.409	1	1	2641	10	1	14	1620
26.41	1	1	2642	1	1	14	1620
26.424	1	1	2643	5	1	14	1620
26.425	1	1	2643	6	1	14	1620
26.439	1	1	2644	10	1	14	1620
26.44	1	1	2645	1	1	14	1620
26.454	1	1	2646	5	1	14	1620
26.455	1	1	2646	6	1	14	1620
26.469	1	1	2647	10	1	14	1620
26.47	1	1	2648	1	1	14	1620
26.484	1	1	2649	5	1	14	1620
26.485	1	1	2649	6	1	14	1620
26.499	1	1	2650	10	1	14	1620
26.5	1	1	2651	1	1	14	1620
26.501	1	1	2651	2	1	14	1620
26.514	1	1	2652	5	1	14	1620
26.515	1	1	2652	6	1	14	1620
26.529	1	1	2653	10	1	14	1620
26.53	1	1	2654	1	1	14	1620
26.531	1	1	2654	2	1	14	1620
26.544	1	1	2655	5	1	14	1620
26.559	1	1	2656	10	1	14	1620
26.574	1	1	2658	5	1	14	1620
26.589	1	1	2659	10	1	14	1620
26.59	1	1	2660	1	1	14	1620
26.604	1	1	2661	5	1	14	1620
26.605	1	1	2661	6	1	14	1620
26.619	1	1	2662	10	1	14	1620
26.62	1	1	2663	1	1	14	1620
26.634	1	1	2664	5	1	14	1620
26.635	1	1	2664	6	1	14	1620
26.649	1	1	2665	10	1	14	1620
26.65	1	1	2666	1	1	14	1620
26.664	1	1	2667	5	1	14	1620
26.665	1	1	2667	6	1	14	1620
26.679	1	1	2668	10	1	14	1620
26.68	1	1	2669	1	1	14	1620
26.694	1	1	2670	5	1	14	1620
26.695	1	1	2670	6	1	14	1620
26.709	1	1	2671	10	1	14	1620
26.71	1	1	2672	1	1	14	1620
26.724	1	1	2673	5	1	14	1620
26.725	1	1	2673	6	1	14	1620
26.739	1	1	2674	10	1	14	1620
26.74	1	1	2675	1	1	14	1620
26.754	1	1	2676	5	1	14	1620
26.755	1	1	2676	6	1	14	1620
26.769	1	1	2677	10	1	14	1620
26.77	1	1	2678	1	1	14	1620
26.784	1	1	2679	5	1	14	1620
26.785	1	1	2679	6	1	14	1620
26.799	1	1	2680	10	1	14	1620
26.8	1	1	2681	1	1	14	1620
26.814	1	1	2682	5	1	14	1620
26.815	1	1	2682	6	1	14	1620
26.829	1	1	2683	10	1	14	1620
26.83	1	1	2684	1	1	14	1620
26.844	1	1	2685	5	1	14	1620
26.845	1	1	2685	6	1	14	1620
26.859	1	1	2686	10	1	14	1620
26.86	1	1	2687	1	1	14	1620
26.861	1	1	2687	2	1	14	1620
26.874	1	1	2688	5	1	14	1620
26.875	1	1	2688	6	1	14	1620
26.889	1	1	2689	10	1	14	1620
26.89	1	1	2690	1	1	14	1620
26.891	1	1	2690	2	1	14	1620
26.904	1	1	2691	5	1	14	1620
26.919	1	1	2692	10	1	14	1620
26.934	1	1	2694	5	1	14	1620
26.949	1	1	2695	10	1	14	1620
26.95	1	1	2696	1	1	14	1620
26.964	1	1	2697	5	1	14	1620
26.965	1	1	2697	6	1	14	1620
26.979	1	1	2698	10	1	14	1620
26.98	1	1	2699	1	1	14	1620
26.994	1	1	2700	5	1	14	1620
26.995	1	1	2700	6	1	14	1620
27.009	1	1	2701	10	1	14	1620
27.01	1	1	2702	1	1	14	1620
27.024	1	1	2703	5	1	14	1620
27.025	1	1	2703	6	1	14	1620
27.039	1	1	2704	10	1	14	1620
27.04	1	1	2705	1	1	14	1620
27.054	1	1	2706	5	1	14	1620
27.055	1	1	2706	6	1	14	1620
27.069	1	1	2707	10	1	14	1620
27.07	1	1	2708	1	1	14	1620
27.084	1	1	2709	5	1	14	1620
27.085	1	1	2709	6	1	14	1620
27.099	1	1	2710	10	1	14	1620
27.1	1	1	2711	1	1	14	1620
27.114	1	1	2712	5	1	14	1620
27.115	1	1	2712	6	1	14	1620
27.129	1	1	2713	10	1	14	1620
27.13	1	1	2714	1	1	14	1620
27.144	1	1	2715	5	1	14	1620
27.145	1	1	2715	6	1	14	1620
27.159	1	1	2716	10	1	14	1620
27.16	1	1	2717	1	1	14	1620
27.174	1	1	2718	5	1	14	1620
27.175	1	1	2718	6	1	14	1620
27.189	1	1	2719	10	1	14	1620
27.19	1	1	2720	1	1	14	1620
27.204	1	1	2721	5	1	14	1620
27.205	1	1	2721	6	1	14	1620
